# Gene Family	5492_S3_Abundance-CPM	5501_S5_Abundance-CPM
UniRef90_A0A069IHV4	0	0.650417
UniRef90_A0A069IHW9	0.304586	1.1389
UniRef90_A0A069II06	0.406853	0.99976
UniRef90_A0A069II51	0	0.615618
UniRef90_A0A069II72	0	0.932308
UniRef90_A0A069IIE4	0.653939	1.28348
UniRef90_A0A069IIG2	0.808011	0.697646
UniRef90_A0A069IJ94	0.648296	1.73298
UniRef90_A0A069IJD8	0	0.63149
UniRef90_A0A069IJT7	0	2.06127
UniRef90_A0A069IK18	0.624736	0.680698
UniRef90_A0A069IKT1	0.85517	1.35011
UniRef90_A0A069IKX8	0.889757	1.37376
